run_id,category,circuit,seq_type,seq_len,seq_str,init_and,init_lev,final_and,final_lev,runtime_s
8bf0e5b139f5,arithmetic,adder,reference,6,balance; rewrite; rewrite -z; balance; rewrite -z; balance,1020,255,1020,255,0.0361
ed4f2f8ee59e,arithmetic,adder,reference,10,balance; rewrite; refactor; balance; rewrite; rewrite -z; balance; refactor -z; rewrite -z; balance,1020,255,1019,255,0.041
d489c2e34410,arithmetic,adder,random,5,rewrite; balance; refactor -z; refactor; refactor,1020,255,1019,255,0.035
515e31a59ad8,arithmetic,log2,random,5,resub; rewrite; refactor -z; resub -z; dc2,32060,444,29280,359,1.1809
1e1475b9002a,arithmetic,log2,random,5,dc2; refactor -z; rewrite -z; refactor -z; refactor -z,32060,444,29287,358,1.4387
ab52652d1d7e,arithmetic,log2,random,5,refactor; rewrite; refactor; resub -z; dc2,32060,444,29312,359,1.3245
36c37ac9db9d,arithmetic,log2,random,5,resub; dc2; rewrite -z; resub -z; resub -z,32060,444,29262,357,0.9265
19ed4cd5e238,arithmetic,log2,random,5,resub -z; dc2; refactor; rewrite -z; balance,32060,444,29273,357,1.0397
4b7ad67fc8ff,arithmetic,log2,random,5,refactor; rewrite; resub -z; rewrite; refactor,32060,444,31457,444,0.9696
f72442dee126,arithmetic,log2,random,5,rewrite; dc2; dc2; balance; resub,32060,444,29228,357,1.2859
88cde143cc5f,arithmetic,log2,random,5,refactor; refactor -z; balance; refactor; refactor,32060,444,31365,408,1.1587
6ed1a7dcd3f9,arithmetic,log2,random,5,refactor; refactor; rewrite; resub; rewrite,32060,444,31459,444,0.964
2f288cfecb2f,arithmetic,log2,random,5,balance; rewrite; resub -z; resub -z; refactor -z,32060,444,31243,408,0.6562
41fcd421c014,arithmetic,log2,random,5,balance; rewrite -z; refactor; resub -z; rewrite -z,32060,444,29380,383,0.8219
ee61853477ab,arithmetic,log2,random,5,balance; rewrite; refactor; resub; refactor,32060,444,31242,408,0.8517
01b46d1f4d41,arithmetic,log2,random,5,rewrite; rewrite; resub; refactor -z; refactor,32060,444,31432,424,0.98
2bebbb2af7c0,arithmetic,log2,random,5,dc2; rewrite; resub; dc2; refactor,32060,444,29205,358,1.484
b049f30306f0,arithmetic,log2,random,5,refactor -z; rewrite; resub; rewrite; balance,32060,444,30641,408,0.72
9f09bb513aad,arithmetic,log2,random,5,refactor; resub -z; resub; balance; refactor -z,32060,444,31360,410,0.7429
d6bae577efdc,arithmetic,log2,random,5,resub -z; balance; rewrite -z; resub -z; rewrite -z,32060,444,30015,383,0.7275
139b8205c199,arithmetic,log2,random,5,rewrite -z; refactor -z; dc2; rewrite -z; rewrite -z,32060,444,29390,359,1.4053
c39fcc4a5961,arithmetic,log2,random,5,resub; rewrite; rewrite -z; resub -z; rewrite,32060,444,30139,403,0.7859
5d8b1268090f,arithmetic,log2,random,5,refactor; resub; balance; resub -z; rewrite -z,32060,444,30346,392,0.7477
e67d664e26bc,arithmetic,log2,random,5,rewrite; balance; refactor -z; balance; rewrite,32060,444,30555,408,0.6485
6217ee5427e4,arithmetic,log2,random,5,resub; dc2; dc2; balance; resub -z,32060,444,29215,357,1.1891
853c56271b7d,arithmetic,log2,random,5,rewrite -z; rewrite; balance; dc2; resub,32060,444,29300,358,1.0697
03a5ad9c3c10,arithmetic,log2,random,5,rewrite -z; resub -z; resub -z; resub -z; resub,32060,444,30199,403,0.6316
7b7907cf9675,arithmetic,log2,random,5,balance; refactor; resub -z; rewrite; resub -z,32060,444,31232,408,0.6466
1930f9bd6965,arithmetic,log2,random,5,rewrite -z; rewrite; refactor -z; balance; dc2,32060,444,29390,360,1.2188
87736e844564,arithmetic,log2,random,5,refactor; dc2; refactor; balance; dc2,32060,444,29210,358,1.549
8682cde071bb,arithmetic,log2,random,5,rewrite; refactor -z; refactor; balance; refactor,32060,444,31351,408,1.0416
85bdce9d26df,arithmetic,log2,random,5,balance; rewrite -z; balance; balance; resub,32060,444,30045,390,0.385
6b27ec16157c,arithmetic,log2,random,5,resub -z; rewrite -z; resub -z; balance; dc2,32060,444,29248,359,1.0073
5e71667c5b0b,arithmetic,log2,random,5,resub; dc2; rewrite -z; rewrite; refactor,32060,444,29291,357,1.1464
1e580dd6a4b4,arithmetic,log2,random,5,rewrite -z; dc2; refactor; rewrite; resub,32060,444,29300,358,1.3173
3a0d6e91e19b,arithmetic,log2,random,5,rewrite -z; rewrite -z; refactor; rewrite -z; rewrite -z,32060,444,29731,399,1.6875
312bea3c80c2,arithmetic,log2,random,5,dc2; rewrite -z; resub; refactor -z; balance,32060,444,29234,358,1.0631
6d970b7f6193,arithmetic,log2,random,5,rewrite; refactor -z; refactor; refactor -z; dc2,32060,444,29291,358,1.5453
1ad7841adc28,arithmetic,log2,random,5,resub; refactor -z; refactor; rewrite; resub -z,32060,444,30723,422,0.9175
c6e5065178a9,arithmetic,log2,random,5,refactor -z; resub; refactor -z; dc2; balance,32060,444,29269,357,1.1731
46624b52d5df,arithmetic,log2,random,5,balance; dc2; rewrite -z; refactor -z; resub -z,32060,444,29224,358,1.0404
2faf261e2d62,arithmetic,log2,random,5,refactor; resub -z; resub -z; refactor; dc2,32060,444,29309,357,1.2296
8e417a78e1cb,arithmetic,log2,random,5,resub; resub; resub; balance; refactor -z,32060,444,31379,410,0.5403
b0681c1f60ff,arithmetic,log2,random,5,resub; refactor; dc2; resub; balance,32060,444,29263,358,0.9712
b5c4c1e9874a,arithmetic,log2,random,5,balance; dc2; dc2; balance; balance,32060,444,29208,358,1.0352
c9c5661a2c4a,arithmetic,log2,random,5,refactor; rewrite; dc2; rewrite -z; rewrite,32060,444,29294,359,1.2724
fbe4a8fb9a9d,arithmetic,log2,random,5,rewrite; refactor; resub; balance; refactor -z,32060,444,31358,410,0.8451
eb07a7e84b4b,arithmetic,log2,random,5,refactor; refactor; refactor; rewrite; resub,32060,444,31463,444,1.0927
d261f06bd126,arithmetic,log2,random,5,resub -z; resub -z; refactor -z; balance; rewrite,32060,444,30556,406,0.6547
4ffae72e8f3f,arithmetic,log2,random,5,balance; rewrite; refactor -z; resub -z; balance,32060,444,30581,408,0.5827
216188f3136e,arithmetic,log2,random,5,rewrite; refactor; refactor; resub; rewrite -z,32060,444,30436,403,1.1547
0a4cbd4d38f1,arithmetic,log2,random,5,balance; resub -z; rewrite -z; rewrite -z; resub -z,32060,444,30053,383,0.8007
3450efa4c4a0,arithmetic,log2,random,5,balance; refactor; rewrite; resub -z; refactor -z,32060,444,31224,408,0.8522
eab23f6895cf,arithmetic,log2,random,5,rewrite -z; resub -z; resub -z; refactor; refactor,32060,444,29499,403,0.9849
67d870929f85,arithmetic,log2,random,5,rewrite; resub -z; rewrite; refactor -z; balance,32060,444,31348,409,0.7241
f4eb1219881f,arithmetic,log2,random,5,rewrite -z; refactor; rewrite; balance; rewrite,32060,444,29472,387,0.8222
213ef393d911,arithmetic,log2,random,5,dc2; rewrite; dc2; rewrite; refactor -z,32060,444,29226,359,1.5383
6c7179e1f67b,arithmetic,log2,random,5,rewrite; resub; balance; rewrite; balance,32060,444,31271,408,0.4575
045bd7602a36,arithmetic,log2,random,5,balance; resub; resub -z; dc2; refactor,32060,444,29267,357,0.9577
a26018456c54,arithmetic,log2,random,5,resub; rewrite -z; resub -z; refactor; resub,32060,444,29495,403,0.7843
3283d235d2b6,arithmetic,log2,random,5,resub; rewrite; dc2; resub -z; refactor,32060,444,29283,359,1.0997
15ffde7fb07b,arithmetic,log2,random,5,resub; rewrite -z; refactor -z; rewrite; refactor,32060,444,29574,398,1.0029
2a0b61f62a05,arithmetic,log2,random,5,balance; rewrite -z; rewrite -z; resub -z; dc2,32060,444,29276,360,1.2041
0ad30a65f197,arithmetic,log2,random,5,rewrite; balance; resub -z; resub -z; resub,32060,444,31421,410,0.4619
9a9b2bb893c0,arithmetic,log2,random,5,resub -z; balance; rewrite -z; refactor -z; rewrite -z,32060,444,29500,383,0.838
9d4c3e33923f,arithmetic,log2,random,5,refactor; resub; dc2; dc2; dc2,32060,444,29178,358,1.8597
edadc0fed3fe,arithmetic,log2,random,5,dc2; rewrite; dc2; resub; refactor,32060,444,29220,359,1.5007
6756ab3dba55,arithmetic,log2,random,5,rewrite -z; rewrite -z; dc2; dc2; resub,32060,444,29277,358,1.8075
008817e7e430,arithmetic,log2,random,5,rewrite -z; resub -z; rewrite; resub; dc2,32060,444,29307,358,1.1196
f1fe36f6f108,arithmetic,log2,random,5,rewrite; resub -z; refactor; rewrite; dc2,32060,444,29314,359,1.2003
178b3bd4a773,arithmetic,log2,random,5,rewrite; resub; rewrite; rewrite; rewrite,32060,444,31529,443,0.7198
449672e8984a,arithmetic,log2,random,5,refactor -z; rewrite -z; refactor -z; rewrite; rewrite -z,32060,444,29555,393,1.1617
bc6a08a38f05,arithmetic,log2,random,5,refactor -z; refactor -z; resub; refactor -z; resub -z,32060,444,30762,420,1.0194
bd0e8f8d264c,arithmetic,log2,random,5,dc2; refactor; rewrite; refactor; dc2,32060,444,29240,358,1.6482
967f0f11a1de,arithmetic,log2,random,5,rewrite; dc2; refactor -z; rewrite; balance,32060,444,29278,357,1.0761
a852d7327232,arithmetic,log2,random,5,resub -z; resub -z; resub; refactor -z; resub,32060,444,30793,424,0.6325
3519d671b6f3,arithmetic,log2,random,5,balance; resub; dc2; balance; refactor,32060,444,29252,357,0.8653
ae54939c808c,arithmetic,log2,random,5,refactor -z; balance; rewrite; rewrite; dc2,32060,444,29259,358,1.148
52407689b9ae,arithmetic,log2,random,5,resub -z; rewrite; dc2; balance; resub -z,32060,444,29263,357,0.8566
955e43289462,arithmetic,log2,random,5,rewrite; refactor; balance; rewrite; rewrite,32060,444,31241,408,0.7822
85093cf98751,arithmetic,log2,random,5,rewrite -z; dc2; refactor; refactor; rewrite,32060,444,29398,358,1.4822
70f2a96f2980,arithmetic,log2,random,5,rewrite; dc2; rewrite -z; balance; refactor,32060,444,29273,357,1.1177
897bdbb9138b,arithmetic,log2,random,5,resub; dc2; resub -z; resub; resub -z,32060,444,29286,357,0.8341
de552778b969,arithmetic,log2,random,5,refactor -z; balance; balance; rewrite; rewrite,32060,444,30546,406,0.6516
056020a0e091,arithmetic,log2,random,5,resub; refactor -z; rewrite -z; resub -z; balance,32060,444,30012,387,0.7856
a71397116f22,arithmetic,log2,random,5,dc2; rewrite -z; refactor -z; rewrite; rewrite,32060,444,29282,358,1.2255
70b2ea7eb15c,arithmetic,log2,random,5,resub -z; refactor -z; refactor; refactor -z; rewrite -z,32060,444,30392,398,1.2455
6e833c9493b5,arithmetic,log2,random,5,refactor -z; rewrite; rewrite; refactor -z; dc2,32060,444,29282,358,1.4035
b8f4c14c01af,arithmetic,log2,random,5,refactor -z; rewrite -z; rewrite -z; refactor; balance,32060,444,29685,387,1.0626
0fc823377921,arithmetic,log2,random,5,resub -z; refactor -z; rewrite -z; rewrite; rewrite,32060,444,30373,394,0.9596
852493db5970,arithmetic,log2,random,5,resub -z; refactor -z; resub -z; balance; refactor,32060,444,30698,409,0.7651
1eb9e53a5e0e,arithmetic,log2,random,5,resub; rewrite; resub; rewrite -z; refactor,32060,444,29631,403,0.8605
7eef1ffad3c9,arithmetic,log2,random,5,rewrite; dc2; refactor -z; resub -z; refactor -z,32060,444,29287,358,1.2587
b7daa3cbf214,arithmetic,log2,random,5,resub; refactor; refactor; rewrite; resub -z,32060,444,31461,444,0.8878
9858dfdb511d,arithmetic,log2,random,5,refactor -z; resub; balance; resub -z; balance,32060,444,30640,408,0.499
3c30130efa0e,arithmetic,log2,random,5,resub; refactor -z; rewrite; rewrite; refactor,32060,444,31327,422,0.9823
69027c53fa83,arithmetic,log2,random,5,dc2; rewrite; refactor; refactor -z; resub -z,32060,444,29279,358,1.2475
fedfaad83608,arithmetic,log2,random,5,refactor; rewrite; balance; dc2; balance,32060,444,29258,357,0.9835
3370cd3d0f26,arithmetic,log2,random,5,dc2; resub -z; resub; dc2; resub -z,32060,444,29186,358,1.2384
f131f3ba1b86,arithmetic,log2,random,5,balance; rewrite; refactor; balance; refactor -z,32060,444,31212,407,0.7784
763483956e1f,arithmetic,log2,random,5,rewrite; resub; refactor -z; refactor -z; dc2,32060,444,29288,358,1.3339
2edea725f618,arithmetic,log2,random,5,refactor -z; dc2; refactor; refactor; refactor -z,32060,444,29281,358,1.5647
d6bbc036488a,arithmetic,log2,random,5,refactor; resub; dc2; refactor; resub -z,32060,444,29280,357,1.2085
23be983c77cb,arithmetic,log2,random,5,rewrite -z; resub; refactor; rewrite; dc2,32060,444,29297,358,1.2469
fed2b3b9b758,arithmetic,log2,random,5,resub; balance; refactor -z; balance; refactor,32060,444,31314,410,0.6807
aa19fe496246,arithmetic,log2,random,5,dc2; balance; rewrite; rewrite; resub,32060,444,29246,358,0.8886
928427100671,arithmetic,log2,random,5,resub -z; dc2; refactor -z; balance; resub,32060,444,29252,357,0.9265
c60e2d280756,arithmetic,log2,random,5,rewrite -z; balance; resub; resub; balance,32060,444,30057,387,0.5267
f1342a9c16cf,arithmetic,log2,random,5,resub; dc2; rewrite -z; rewrite; refactor -z,32060,444,29290,357,1.1593
207676fb2bc3,arithmetic,log2,random,5,dc2; rewrite -z; resub -z; resub -z; balance,32060,444,29243,358,0.872
8b03dc828f2a,arithmetic,log2,random,5,resub -z; refactor; rewrite -z; refactor -z; rewrite,32060,444,29575,398,1.0437
e9778013b4f9,arithmetic,log2,random,5,resub -z; rewrite; rewrite; resub; refactor -z,32060,444,31447,424,0.8136
d701e3fc7500,arithmetic,log2,random,5,balance; resub -z; rewrite -z; dc2; balance,32060,444,29360,359,0.8941
2c246c87506e,arithmetic,log2,random,5,balance; resub -z; refactor; rewrite; rewrite,32060,444,31237,408,0.7067
f47e24f07ae8,arithmetic,log2,random,5,rewrite -z; rewrite; dc2; resub; rewrite -z,32060,444,29306,359,1.2219
81f915ffecbd,arithmetic,log2,random,5,rewrite -z; rewrite -z; refactor; refactor; rewrite,32060,444,29768,403,1.307
ab0db6510589,arithmetic,log2,random,5,rewrite -z; resub; balance; refactor; resub,32060,444,29410,387,0.7321
79e7a2f8788a,arithmetic,log2,random,5,resub -z; rewrite; resub -z; rewrite -z; dc2,32060,444,29423,358,1.1503
aac6a34b129e,arithmetic,log2,random,5,rewrite; refactor -z; rewrite; refactor; refactor -z,32060,444,31326,422,1.1784
084e8831a5d5,arithmetic,log2,random,5,rewrite -z; dc2; dc2; refactor; rewrite -z,32060,444,29314,359,1.7668
7091d5b394e0,arithmetic,log2,random,5,refactor; resub; dc2; refactor; dc2,32060,444,29230,358,1.6024
eae8b142e319,arithmetic,log2,random,5,refactor -z; rewrite -z; rewrite; refactor -z; rewrite -z,32060,444,29549,393,1.1679
e58c53cf4699,arithmetic,log2,random,5,dc2; rewrite; refactor -z; rewrite -z; resub,32060,444,29251,358,1.1575
6944635a28c4,arithmetic,log2,random,5,balance; resub; rewrite -z; resub; refactor,32060,444,29439,392,0.682
7e634954f4da,arithmetic,log2,random,5,balance; resub; resub; dc2; dc2,32060,444,29214,357,1.2099
e00c43a18176,arithmetic,log2,random,5,refactor; resub -z; refactor -z; rewrite -z; dc2,32060,444,29407,358,1.4786
8d4f63053cd1,arithmetic,log2,random,5,refactor; dc2; resub; dc2; rewrite -z,32060,444,29194,358,1.5406
e8ec5d04beb2,arithmetic,log2,random,5,refactor; rewrite; resub -z; rewrite; rewrite -z,32060,444,30435,404,1.0129
a3e59b2b86a3,arithmetic,log2,random,5,rewrite -z; rewrite; refactor; resub; rewrite,32060,444,29486,403,0.8961
f7a32f0001a6,arithmetic,log2,random,5,rewrite; rewrite; refactor; refactor; balance,32060,444,31382,410,0.9135
580e0bab04ff,arithmetic,log2,random,5,rewrite; balance; dc2; resub; refactor,32060,444,29252,357,1.0362
8a5d8a670966,arithmetic,log2,random,5,resub; balance; rewrite -z; refactor -z; resub -z,32060,444,29432,392,0.6572
259ec554f6fb,arithmetic,log2,random,5,refactor -z; refactor -z; rewrite; rewrite -z; refactor,32060,444,29566,398,1.231
a721f2e82cc9,arithmetic,log2,random,5,rewrite -z; rewrite -z; rewrite -z; refactor; rewrite -z,32060,444,29732,399,1.6403
3bea97232dfe,arithmetic,log2,random,5,balance; dc2; refactor; resub; dc2,32060,444,29187,358,1.3405
efeecfecb15d,arithmetic,log2,random,5,balance; refactor -z; refactor; rewrite; refactor,32060,444,31217,408,1.0329
5f9edaed6e2d,arithmetic,log2,random,5,dc2; balance; resub; dc2; refactor,32060,444,29194,359,1.347
c65e80949854,arithmetic,log2,random,5,dc2; rewrite -z; rewrite; refactor; rewrite,32060,444,29292,358,1.2157
61ff5c2be7f1,arithmetic,log2,random,5,resub -z; rewrite -z; rewrite -z; resub -z; balance,32060,444,30107,388,0.8722
6a63b8ebd8f6,arithmetic,log2,random,5,balance; refactor; dc2; rewrite; resub,32060,444,29257,358,1.0317
085a779e64fb,arithmetic,log2,random,5,rewrite; refactor; rewrite; dc2; refactor -z,32060,444,29320,358,1.3901
b39e2e99cc99,arithmetic,log2,random,5,refactor -z; refactor; balance; refactor; dc2,32060,444,29261,358,1.3917
e0bddf2a5dd8,arithmetic,log2,random,5,refactor -z; dc2; refactor; rewrite; rewrite,32060,444,29274,358,1.3234
02d85e3eac2a,arithmetic,log2,random,5,refactor; refactor; dc2; balance; refactor -z,32060,444,29302,358,1.3324
e36bf75e7a08,arithmetic,log2,random,5,refactor -z; resub -z; rewrite -z; refactor -z; resub,32060,444,29437,394,0.9858
4c87d39f2386,arithmetic,log2,random,5,resub; refactor -z; balance; dc2; dc2,32060,444,29208,358,1.4152
3cedb0d71512,arithmetic,log2,random,5,balance; balance; resub; refactor; resub,32060,444,31321,410,0.4766
93b38112fed3,arithmetic,log2,random,5,resub; rewrite -z; refactor; refactor -z; rewrite,32060,444,29575,398,1.0219
473a2daf2ef2,arithmetic,log2,random,5,rewrite; balance; rewrite -z; refactor; resub,32060,444,29442,392,0.7326
47d25a53c573,arithmetic,log2,random,5,balance; rewrite -z; refactor -z; dc2; dc2,32060,444,29297,358,1.5043
6d812e759230,arithmetic,log2,random,5,rewrite -z; resub; dc2; resub; refactor,32060,444,29266,359,1.2373
3d53b7c9eaaa,arithmetic,log2,random,5,dc2; rewrite; resub; resub -z; refactor -z,32060,444,29283,358,1.0706
2223bb3eaec0,arithmetic,log2,random,5,rewrite; resub; refactor; refactor; balance,32060,444,31373,410,0.8277
2e3a7433cc38,arithmetic,log2,random,5,dc2; balance; resub -z; resub -z; resub -z,32060,444,29262,358,0.776
bff1321b6a3d,arithmetic,log2,random,5,dc2; balance; resub -z; refactor; refactor,32060,444,29253,358,1.1044
51db58faf35f,arithmetic,log2,random,5,rewrite; rewrite; rewrite; resub -z; rewrite,32060,444,31529,443,0.7176
20227ba1f1b7,arithmetic,log2,random,5,rewrite; resub; resub; refactor; balance,32060,444,31373,410,0.6293
4455e3bcda15,arithmetic,log2,random,5,refactor; dc2; refactor; rewrite; refactor,32060,444,29306,359,1.4239
bf82c1a452fd,arithmetic,log2,random,5,refactor -z; balance; refactor; dc2; dc2,32060,444,29203,359,1.5965
8a59bddb02b1,arithmetic,log2,random,5,rewrite; dc2; balance; refactor; dc2,32060,444,29234,358,1.442
81f54d1b0c71,arithmetic,log2,random,5,refactor; balance; resub -z; rewrite; rewrite -z,32060,444,30268,388,0.8186
3604fce26e2f,arithmetic,log2,random,5,balance; balance; refactor -z; resub; rewrite -z,32060,444,30323,392,0.6713
c804b50fb902,arithmetic,log2,random,5,balance; dc2; rewrite -z; rewrite; resub -z,32060,444,29236,358,0.9296
d7ebf8ca790e,arithmetic,log2,random,5,rewrite -z; refactor -z; dc2; refactor -z; rewrite -z,32060,444,29386,359,1.4734
b96340826bca,arithmetic,log2,random,5,refactor -z; resub -z; refactor -z; dc2; refactor,32060,444,29287,358,1.4262
64ee4530fd39,arithmetic,log2,random,5,rewrite -z; resub; resub; balance; resub -z,32060,444,30101,387,0.574
350bfebae69a,arithmetic,log2,random,5,resub; rewrite -z; balance; resub; refactor,32060,444,29398,387,0.7317
2f587c194bee,arithmetic,log2,random,5,resub -z; dc2; rewrite; rewrite -z; balance,32060,444,29278,357,0.9197
c99e679bc1aa,arithmetic,log2,random,5,dc2; rewrite -z; balance; resub; dc2,32060,444,29193,358,1.2843
ae7443e06206,arithmetic,log2,random,5,balance; refactor; resub; resub; balance,32060,444,31324,410,0.4834
c78a00ab3349,arithmetic,log2,random,5,rewrite; resub -z; refactor -z; refactor -z; resub,32060,444,30767,423,0.92
7bff834f25ca,arithmetic,log2,random,5,resub -z; resub; dc2; rewrite; dc2,32060,444,29233,357,1.3499
768cf39316bf,arithmetic,log2,random,5,refactor -z; refactor -z; rewrite -z; balance; resub,32060,444,30015,387,0.9741
5e7761195acd,arithmetic,log2,random,5,refactor -z; balance; resub; rewrite; resub,32060,444,30543,406,0.6705
edad4768c710,arithmetic,log2,random,5,resub; resub -z; dc2; refactor -z; balance,32060,444,29283,357,0.9237
6965a59de915,arithmetic,log2,random,5,rewrite -z; balance; rewrite; resub -z; dc2,32060,444,29268,359,1.0619
e7f08cc7cf80,arithmetic,log2,random,5,resub; refactor; balance; balance; rewrite,32060,444,31205,408,0.5562
fda9c17c356e,arithmetic,log2,random,5,refactor; refactor -z; rewrite; refactor -z; balance,32060,444,31263,408,1.0266
689bdac1405e,arithmetic,log2,random,5,resub; balance; resub -z; dc2; balance,32060,444,29258,357,0.713
19de5806cdcd,arithmetic,log2,random,5,rewrite; refactor -z; refactor -z; resub -z; resub,32060,444,30763,422,0.9296
e9cda5a25a20,arithmetic,log2,random,5,refactor -z; refactor -z; balance; balance; balance,32060,444,31327,408,0.6037
a7e33f5eac85,arithmetic,log2,random,5,balance; refactor -z; balance; balance; refactor -z,32060,444,31306,410,0.6119
eca4f84dda1a,arithmetic,log2,random,5,resub -z; refactor -z; resub; refactor -z; dc2,32060,444,29290,358,1.2487
a246d04fe673,arithmetic,log2,random,5,resub -z; refactor; refactor -z; dc2; resub,32060,444,29258,358,1.2767
